tmdb_id,imdb_id,title,original_title,overview,release_date,status,genres,keywords,director,top_cast,budget,revenue,runtime,vote_average,vote_count,popularity,original_language,production_country,adult,video,omdb_error,roi,is_animation,release_year,release_month,release_quarter,is_holiday_window,budget_musd,revenue_musd,profit_musd,vote_count_log,popularity_log,num_genres,genre_animation,genre_adventure,genre_family,genre_drama,genre_fantasy,genre_comedy,genre_action,success_score,success_label
347413,tt4831682,Little Witch Academia: The Enchanted Parade,リトルウィッチアカデミア 魔法仕掛けのパレード,"In Enchanted Parade, Akko, Lotte and Sucy, having gotten in trouble yet again, are forced to team up with three other troublemakers; Amanda O'Neill, Constance Braunschweig Albrechtsburger and Jasmineka Antonenko, and must make an annual witch parade a success or else face expulsion.",2015-07-03,Released,"Action, Animation, Comedy, Fantasy","witch, magic, sequel, school, anime, magic school",Yoh Yoshinari,"Megumi Han, Fumiko Orikasa, Michiyo Murase, Yoko Hikasa, Noriko Hidaka",0,0,55,7.2,117,2.3056,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt4831682&plot=short&apikey=f87d98bd,0.0,1,2015,7,3,1,0.0,0.0,0.0,4.770684624465665,1.1956179999431824,4,1,0,0,0,1,1,1,2.6949453936613272,0
373879,tt6609162,One Piece: Adventure of Nebulandia,ONE PIECE 〜アドベンチャー オブ ネブランディア〜,"The Foxy Pirates challenge Luffy’s crew in the New World, but the fun and games go belly-up when the Navy’s most brilliant tactician steps in. Before the Straw Hats even know what hit them, they wind up on the island of Nebulandia, an infamous death trap for Devil Fruit users. Luffy must team up with his Davy Back nemesis for a harrowing rescue mission when Zoro, Sanji, and some Foxy Pirates are held hostage!",2015-12-20,Released,"Action, Adventure, Animation, Comedy, Fantasy, TV Movie","pirate, super power, anime",Konosuke Uda,"Mayumi Tanaka, Kazuya Nakai, Akemi Okamura, Kappei Yamaguchi, Hiroaki Hirata",0,0,106,7.7,209,2.2547,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt6609162&plot=short&apikey=f87d98bd,0.0,1,2015,12,4,1,0.0,0.0,0.0,5.3471075307174685,1.1801001055143776,6,1,1,0,0,1,1,1,2.904081145434777,1
297556,tt3878542,Justice League: Throne of Atlantis,Justice League: Throne of Atlantis,"After the events of Justice League: War, Ocean Master and Black Manta have declared a war against the surface in retaliation of the aftermath of Apokoliptian-tyrant Darkseid's planetary invasion. Queen Atlanna seeks out her other son, Ocean Master’s half-brother Arthur Curry, a half-human with aquatic powers with no knowledge of his Atlantean heritage, to restore balance.  Living with powers he doesn’t understand and seeing the danger around him, Curry takes steps to embrace his destiny, joining the Justice League, and with his new teammates he battles to save Earth from total destruction.",2015-01-13,Released,"Action, Adventure, Animation, Science Fiction","cartoon, based on comic, super power, superhero team, inspirational, dramatic, excited, dc animated movie universe (dcamu)",Ethan Spaulding,"Sean Astin, Rosario Dawson, Nathan Fillion, Christopher Gorham, Matt Lanter",3500000,0,72,6.976,992,2.2396,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt3878542&plot=short&apikey=f87d98bd,0.0,1,2015,1,1,0,3.5,0.0,-3.5,6.900730664045173,1.1754498653926977,4,1,1,0,0,0,0,1,2.9554270794156805,1
331061,tt5331768,Date A Live: Mayuri Judgement,劇場版 デート・ア・ライブ 万由里ジャッジメント,"A huge sphere suddenly began to emit a mysterious spiritual wave to the Tengu City that should have regained its peace. A mysterious, beautiful girl showed up at the same time. Silently, what is her purpose to cast her line of sight to Shidou and the others? The real purpose is...?",2015-08-22,Released,"Action, Animation, Comedy, Romance, Science Fiction","harem, mecha, school, super power, ecchi, anime",Keitaro Motonaga,"Marina Inoue, Ayana Taketatsu, Misuzu Togashi, Nobunaga Shimazaki, Minori Chihara",0,247826,72,7.247,73,2.1419,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt5331768&plot=short&apikey=f87d98bd,0.0,1,2015,8,3,0,0.0,0.247826,0.247826,4.30406509320417,1.1448277124650728,5,1,0,0,0,0,1,1,2.6290839208503867,0
326359,tt4007502,Frozen Fever,Frozen Fever,"On Anna's birthday, Elsa and Kristoff are determined to give her the best celebration ever, but Elsa's icy powers may put more than just the party at risk.",2015-03-09,Released,"Adventure, Animation, Comedy, Family","princess, sibling relationship, birthday, cartoon, musical, birthday party, snowman, reindeer, birthday cake, surprise party","Jennifer Lee, Chris Buck","Kristen Bell, Idina Menzel, Jonathan Groff, Josh Gad, Santino Fontana",0,0,8,6.833,1905,2.1143,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt4007502&plot=short&apikey=f87d98bd,0.0,1,2015,3,1,0,0.0,0.0,0.0,7.552762084214147,1.1360044078851723,4,1,1,1,0,0,1,0,3.011564973814898,1
357411,tt3615204,Harmony,ハーモニー,"Set in a future world. Japan has created a great medical technology that controls ethics, health, and social interaction to create a perfect world. Three young girls attempt to stand up to this by committing suicide, but it doesn't work. Years later, Tuan, one of the girls who attempted suicide must prevent a crisis that threatens this ""perfect"" world.",2015-11-13,Released,"Animation, Science Fiction, Thriller","suicide, based on novel or book, immortality, philosophy, dystopia, nanotechnology, post-apocalyptic future, utopia, futuristic, tragedy","Takashi Nakamura, Michael Arias","Miyuki Sawashiro, Reina Ueda, Aya Suzaki, Yoshiko Sakakibara, Shin-ichiro Miki",0,0,119,6.8,97,2.0731,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt3615204&plot=short&apikey=f87d98bd,0.0,1,2015,11,4,1,0.0,0.0,0.0,4.584967478670572,1.122686824109285,3,1,0,0,0,0,0,0,2.5561481454169783,0
323661,tt3858372,Mune: Guardian of the Moon,"Mune, le gardien de la lune","When a faun named Mune becomes the Guardian of the Moon, little did he had unprepared experience with the Moon and an accident that could put both the Moon and the Sun in danger, including a corrupt titan named Necross who wants the Sun for himself and placing the balance of night and day in great peril. Now with the help of a wax-child named Glim and the warrior, Sohone who also became the Sun Guardian, they go out on an exciting journey to get the Sun back and restore the Moon to their rightful place in the sky.",2015-02-05,Released,"Adventure, Animation, Family, Fantasy","moon, guardian","Benoît Philippon, Alexandre Heboyan","Michaël Grégorio, Omar Sy, Izïa Higelin, Féodor Atkine, Éric Herson-Macarel",17000000,15730665,86,7.282,595,2.0433,fr,FR,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt3858372&plot=short&apikey=f87d98bd,0.9253332352941176,1,2015,2,1,0,17.0,15.730665,-1.269335,6.39024066706535,1.1129424529762648,4,1,1,1,0,1,0,0,3.362377423888595,1
355338,tt4941804,Riley's First Date?,Riley's First Date?,"Riley, now 12, who is hanging out with her parents at home when potential trouble comes knocking. Mom's and Dad's Emotions find themselves forced to deal with Riley going on her first ""date.""",2015-11-03,Released,"Animation, Family","parent child relationship, rock music, boyfriend, first date, emotions, overprotective father, short film",Josh Cooley,"Kaitlyn Dias, Ben Cox, Kyle MacLachlan, Diane Lane, Pete Docter",0,0,5,7.187,1106,2.0127,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt4941804&plot=short&apikey=f87d98bd,0.0,1,2015,11,4,1,0.0,0.0,0.0,7.009408932708637,1.102836686654546,2,1,0,1,0,0,0,0,3.0135868429044774,1
291270,tt2401878,Anomalisa,Anomalisa,An inspirational speaker becomes reinvigorated after meeting a lively woman who shakes up his mundane existence.,2015-12-30,Released,"Animation, Comedy, Drama, Romance","depression, nightmare, love at first sight, melancholy, puppet, stop motion, adult animation, existentialism, somber, convention","Charlie Kaufman, Duke Johnson","David Thewlis, Jennifer Jason Leigh, Tom Noonan",8000000,5700000,91,7.101,1824,2.008,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt2401878&plot=short&apikey=f87d98bd,0.7125,1,2015,12,4,1,8.0,5.7,-2.3,7.509335266016592,1.1012754060875933,4,1,0,0,1,0,1,0,3.3874666008156273,1
321528,tt4324274,Batman vs. Robin,Batman vs. Robin,"Damian Wayne is having a hard time coping with his father's ""no killing"" rule. Meanwhile, Gotham is going through hell with threats such as the insane Dollmaker, and the secretive Court of Owls.",2015-04-03,Released,"Action, Adventure, Animation, Crime","superhero, cartoon, based on comic, robin, super power, dollmaker, court of owls, witty, excited, vibrant",Jay Oliva,"Jason O'Mara, Stuart Allan, David McCallum, Sean Maher, Jeremy Sisto",0,0,80,7.228,989,1.9799,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt4324274&plot=short&apikey=f87d98bd,0.0,1,2015,4,2,0,0.0,0.0,0.0,6.897704943128636,1.091889742907283,4,1,1,0,0,0,0,1,3.0054392029053876,1
357400,tt4307880,Digimon Adventure tri. Part 1: Reunion,デジモンアドベンチャー tri. 第１章「再会」,"After years of inactivity, the DigiDestined regroup with their Digimon to save their world, but have the years changed their characters too much?",2015-11-21,Released,"Action, Adventure, Animation, Drama, Family, Fantasy, Science Fiction","monster, sequel, reunion, family, anime, based on anime",Keitaro Motonaga,"Natsuki Hanae, Yoshimasa Hosoya, Mao Ichimichi, Suzuko Mimori, Mutsumi Tamura",0,1928616,97,6.801,98,1.8708,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt4307880&plot=short&apikey=f87d98bd,0.0,1,2015,11,4,1,0.0,1.928616,1.928616,4.59511985013459,1.0545907365737799,7,1,1,1,1,1,0,1,2.5477065880062555,0
321487,tt4971484,Initial D Legend 2: Racer,新劇場版「頭文字D」Legend2 -闘走-,"The leader of rival group Myogi NightKids, Takeshi, wants to challenge the now infamous Takumi in a race down Akina. As Takumi questions his identity as a racer, he discovers that, behind the wheel, there’s more to lose than just a simple race.",2015-05-23,Released,"Action, Animation, Drama","car race, street race, racing, drifting, based on manga, mountain pass, anime, motorsport",Masamitsu Hidaka,"Hiroaki Hirata, Hiroshi Tsuchida, Maaya Uchida, Mamoru Miyano, Yuichi Nakamura",0,220527,60,7.8,79,1.8643,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt4971484&plot=short&apikey=f87d98bd,0.0,1,2015,5,2,0,0.0,0.220527,0.220527,4.382026634673881,1.0523239922159993,3,1,0,0,1,0,0,1,2.765152594033482,0
353595,tt4938416,LEGO DC Comics Super Heroes: Justice League - Attack of the Legion of Doom!,LEGO DC Comics Super Heroes: Justice League - Attack of the Legion of Doom!,"Crime is on the run as the newly formed Justice League keeps Metropolis safe and this makes evil genius Lex Luthor very unhappy. Together with Black Manta, Sinestro and a gang of ruthless recruits, Lex builds his own league and declares them the Legion of Doom. With this super powered team of terror and a plan to attack the top-secret government site, Area 52, can Lex finally be on the verge of victory? Sound the alarm and get ready for the bricks to fly when Superman, Batman, Wonder Woman and the rest of the Justice League face off against the world's greatest Super-Villains! It's the next all-new original movie from LEGO® and DC Comics.",2015-08-25,Released,"Action, Adventure, Animation, Comedy, Family",superhero team,Rick Morales,"Mark Hamill, Troy Baker, Nolan North, Josh Keaton, Khary Payton",0,0,77,6.597,145,1.8482,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt4938416&plot=short&apikey=f87d98bd,0.0,1,2015,8,3,0,0.0,0.0,0.0,4.983606621708336,1.0466872158031904,5,1,1,1,0,0,1,1,2.553794075626729,0
358632,tt4663760,Typhoon Noruda,台風のノルダ,"As an unexpected typhoon bears down on a small tropical island, a group of students trapped at school find themselves forced to put aside their personal issues and work together. Not only to save themselves, but possibly the lives of everyone on the planet!",2015-06-05,Released,"Animation, Science Fiction","saving the world, damsel in distress, typhoon, anime",Yojiro Arai,"Shuhei Nomura, Daichi Kaneko, Kaya Kiyohara, Hideki Kojima, Lynn",0,0,27,6.5,53,1.8047,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt4663760&plot=short&apikey=f87d98bd,0.0,1,2015,6,2,1,0.0,0.0,0.0,3.9889840465642745,1.0312965813832426,2,1,0,0,0,0,0,0,2.3780420941921276,0
311054,tt4125300,The Case of Hana & Alice,花とアリス殺人事件,"After transferring to Ishinomori Middle School, Tetsuko ""Alice"" Arisugawa overhears her classmates discussing a strange rumor. The previous occupant of her seat, a nondescript ""Judas,"" is missing and presumed murdered. Amidst dealing with her mother's undesired meddling in her affairs and warding off her classmates' bullying, the troubled Alice starts to investigate the mystery surrounding Judas' disappearance. The trail of clues leads her to the house of her next-door neighbor, the quirky and reclusive Hana Arai.",2015-02-20,Released,"Animation, Comedy, Mystery","friendship, bullying, rotoscoping, first love, anime, girls' love (gl)",Shunji Iwai,"Yu Aoi, Anne Suzuki, Ryo Katsuji, Haru Kuroki, Tae Kimura",0,0,98,7.313,171,1.7972,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt4125300&plot=short&apikey=f87d98bd,0.0,1,2015,2,1,0,0.0,0.0,0.0,5.147494476813453,1.0286189168475748,3,1,0,0,0,0,1,0,2.754667009049154,0
367961,tt4075322,Savva. Heart of the Warrior,Савва. Сердце воина,A fairytale about a grand life journey of a 10-year old boy Savva devoted to help his Mom and fellow village people to break free from the vicious hyenas.,2015-11-12,Released,"Adventure, Animation, Family, Fantasy","village, creature, battle, monkey, hyena",Maxim Fadeev,"Maksim Chukharyov, Konstantin Khabenskiy, Mikhail Galustyan, Fyodor Bondarchuk, Natalya Chistyakova-Ionova",30000000,0,85,5.472,53,1.7226,ru,RU,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt4075322&plot=short&apikey=f87d98bd,0.0,1,2015,11,4,1,30.0,0.0,-30.0,3.9889840465642745,1.0015873060962357,4,1,1,1,0,1,0,0,2.1165857028990764,0
361380,tt5042426,Barbie & Her Sisters in the Great Puppy Adventure,Barbie & Her Sisters in the Great Puppy Adventure,"Barbie and her sisters, Skipper, Stacie and Chelsea, and their adorable new puppy friends find unexpected mystery and adventure when they return to their hometown of Willows. While going through mementos in Grandma's attic, the sisters discover an old map, believed to lead to a long-lost treasure buried somewhere in the town. With their puppy pals in tow, the four girls go on an exciting treasure hunt, along the way discovering that the greatest treasure of all is the love and laughter they share as sisters!",2015-10-07,Released,"Adventure, Animation, Family","puppy, based on toy, female protagonist, dog, 3d animation",Andrew Tan,"Kelly Sheridan, Kazumi Evans, Claire Maggie Corlett, Alyssya Swales, Chelsea Miller",0,0,76,7.07,286,1.6903,en,US,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt5042426&plot=short&apikey=f87d98bd,0.0,1,2015,10,4,0,0.0,0.0,0.0,5.659482215759621,0.9896527115589593,3,1,1,1,0,0,0,0,2.764870239097787,0
357416,tt4872210,High☆Speed!: Free! Starting Days,映画 ハイ☆スピード！-Free! Starting Days-,"Middle school freshmen Haruka and Makoto join the school swim team, and have to join forces with their new teammates to win.",2015-12-05,Released,"Animation, Comedy, Drama","sports, slice of life, school, swimming, anime",Yasuhiro Takemoto,"Koki Uchiyama, Nobunaga Shimazaki, Tatsuhisa Suzuki, Satomi Sato, Kenji Nojima",0,0,110,6.92,56,1.688,ja,JP,False,False,OMDb request failed: 401 Client Error: Unauthorized for url: https://www.omdbapi.com/?i=tt4872210&plot=short&apikey=f87d98bd,0.0,1,2015,12,4,1,0.0,0.0,0.0,4.04305126783455,0.9887974226609031,3,1,0,0,1,0,1,0,2.484777303574318,0
